域名	解析IP	开放端口	WEB服务器	网站状态
changyuan.1688.com	203.119.206.118	80,443	获取失败	80:-
central.tzb.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
chanye.1688.com	203.119.206.118	80,443	获取失败	80:-
changting.1688.com	203.119.206.118	80,443	获取失败	80:-
chanyinon.1688.com	203.119.206.118	80,443	获取失败	80:-
cenc.1688.com	203.119.206.118	80,443	获取失败	80:-
chabei.1688.com	203.119.206.118	80,443	获取失败	80:-
changzhi.1688.com	203.119.206.118	80,443	获取失败	80:-
chao.1688.com	203.119.206.118	80,443	获取失败	80:-
chaofan.1688.com	203.119.206.118	80,443	获取失败	80:-
chaohu.1688.com	203.119.206.118	80,443	获取失败	80:-
chem.1688.com	140.205.251.6	80,443	Tengine/Aserver	80:正常访问
chaowh.1688.com	203.119.206.118	80,443	获取失败	80:-
chaoshi.1688.com	203.119.206.118	80,443	获取失败	80:-
chace.1688.com	203.119.206.118	80,443	获取失败	80:-
chanel.1688.com	203.119.206.118	80,443	获取失败	80:-
chaqi.1688.com	203.119.206.118	80,443	获取失败	80:-
chaojip57.1688.com	203.119.206.118	80,443	获取失败	80:-
chaxun.1688.com	203.119.206.118	80,443	获取失败	80:-
chcq.1688.com	203.119.206.118	80,443	获取失败	80:-
chebiao.1688.com	203.119.206.118	80,443	获取失败	80:-
check01.1688.com	203.119.206.118	80,443	获取失败	80:-
check360.1688.com	203.119.206.118	80,443	获取失败	80:-
checkin.1688.com	203.119.206.118	80,443	获取失败	80:-
chaping.1688.com	203.119.206.118	80,443	获取失败	80:-
chaoyue.1688.com	203.119.206.118	80,443	获取失败	80:-
chedao04.1688.com	203.119.206.118	80,443	获取失败	80:-
chedao09.1688.com	203.119.206.118	80,443	获取失败	80:-
changchunbz.1688.com	203.119.206.118	80,443	获取失败	80:-
chedao12.1688.com	203.119.206.118	80,443	获取失败	80:-
chemdacheng.1688.com	203.119.206.118	80,443	获取失败	80:-
chen.1688.com	203.119.206.118	80,443	获取失败	80:-
chen163nt.1688.com	203.119.206.118	80,443	获取失败	80:-
chenchen.1688.com	203.119.206.118	80,443	获取失败	80:-
chengan.1688.com	203.119.206.118	80,443	获取失败	80:-
chedao.1688.com	203.119.206.118	80,443	获取失败	80:-
chengde.1688.com	203.119.206.118	80,443	获取失败	80:-
chengd.1688.com	203.119.206.118	80,443	获取失败	80:-
chengdebz.1688.com	203.119.206.118	80,443	获取失败	80:-
centos.1688.com	203.119.206.118	80,443	获取失败	80:-
chedui.1688.com	203.119.206.118	80,443	获取失败	80:-
chengyang.1688.com	203.119.206.118	80,443	获取失败	80:-
chengang.1688.com	203.119.206.118	80,443	获取失败	80:-
chaomeng.1688.com	203.119.206.118	80,443	获取失败	80:-
chenhong.1688.com	203.119.206.118	80,443	获取失败	80:-
chenmo.1688.com	203.119.206.118	80,443	获取失败	80:-
chenshan.1688.com	203.119.206.118	80,443	获取失败	80:-
chenggu.1688.com	203.119.206.118	80,443	获取失败	80:-
chenjun.1688.com	203.119.206.118	80,443	获取失败	80:-
chaos.1688.com	203.119.206.118	80,443	获取失败	80:-
chaoren.1688.com	203.119.206.118	80,443	获取失败	80:-
chenyang.1688.com	203.119.206.118	80,443	获取失败	80:-
chenyu.1688.com	203.119.206.118	80,443	获取失败	80:-
changxing.1688.com	203.119.206.118	80,443	获取失败	80:-
chendu.1688.com	203.119.206.118	80,443	获取失败	80:-
chepai.1688.com	203.119.206.118	80,443	获取失败	80:-
cherye5.1688.com	203.119.206.118	80,443	获取失败	80:-
chenchi.1688.com	203.119.206.118	80,443	获取失败	80:-
cherishyn1.hk3.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
chexian.1688.com	203.119.206.118	80,443	获取失败	80:-
cheyou.1688.com	203.119.206.118	80,443	获取失败	80:-
cheyu.1688.com	203.119.206.118	80,443	获取失败	80:-
chinalang.host.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cherry.1688.com	203.119.206.118	80,443	获取失败	80:-
chedao07.1688.com	203.119.206.118	80,443	获取失败	80:-
chenqun.1688.com	203.119.206.118	80,443	获取失败	80:-
caoxian.1688.com	203.119.206.116	80,443	获取失败	80:-
chenhao.1688.com	203.119.206.118	80,443	获取失败	80:-
chevrolet.1688.com	203.119.206.118	80,443	获取失败	80:-
chinahernia.1688.com	203.119.206.118	80,443	获取失败	80:-
chinaevan.1688.com	203.119.206.118	80,443	获取失败	80:-
chinajbj.1688.com	203.119.206.118	80,443	获取失败	80:-
chinaiyu.1688.com	203.119.206.118	80,443	获取失败	80:-
chi-db.1688.com	203.119.206.118	80,443	获取失败	80:-
chinanet.1688.com	203.119.206.118	80,443	获取失败	80:-
chinatest27.1688.com	203.119.206.118	80,443	获取失败	80:-
chi-shop.1688.com	203.119.206.118	80,443	获取失败	80:-
chenzhou.1688.com	203.119.206.118	80,443	获取失败	80:-
chiping.1688.com	203.119.206.118	80,443	获取失败	80:-
chaye.1688.com	203.119.206.118	80,443	获取失败	80:-
chishui.1688.com	203.119.206.118	80,443	获取失败	80:-
chinaiwin.1688.com	203.119.206.118	80,443	获取失败	80:-
chengyu.1688.com	203.119.206.118	80,443	获取失败	80:-
chengguan.1688.com	203.119.206.118	80,443	获取失败	80:-
chugui.1688.com	140.205.251.6	80,443	Tengine/Aserver	80:正常访问
choiskycn.1688.com	203.119.206.118	80,443	获取失败	80:-
chongq.1688.com	203.119.206.118	80,443	获取失败	80:-
chongren.1688.com	203.119.206.118	80,443	获取失败	80:-
chongming.1688.com	203.119.206.118	80,443	获取失败	80:-
chongqingbz.1688.com	203.119.206.118	80,443	获取失败	80:-
chongwu.1688.com	203.119.206.118	80,443	获取失败	80:-
chongxin.1688.com	203.119.206.118	80,443	获取失败	80:-
chongyang.1688.com	203.119.206.118	80,443	获取失败	80:-
chongzuo.1688.com	203.119.206.118	80,443	获取失败	80:-
chongzhou.1688.com	203.119.206.118	80,443	获取失败	80:-
chfei.1688.com	203.119.206.118	80,443	获取失败	80:-
choujiang.1688.com	203.119.206.118	80,443	获取失败	80:-
chpfac.1688.com	203.119.206.118	80,443	获取失败	80:-
chongli.1688.com	203.119.206.118	80,443	获取失败	80:-
chloechanel.1688.com	203.119.206.118	80,443	获取失败	80:-
chiyode.1688.com	203.119.206.118	80,443	获取失败	80:-
chizi.1688.com	203.119.206.118	80,443	获取失败	80:-
chizhoubz.1688.com	203.119.206.118	80,443	获取失败	80:-
chongyi.1688.com	203.119.206.118	80,443	获取失败	80:-
chenle.1688.com	203.119.206.118	80,443	获取失败	80:-
chongzhi.1688.com	203.119.206.118	80,443	获取失败	80:-
chuantong.1688.com	203.119.206.118	80,443	获取失败	80:-
chudian.1688.com	203.119.206.118	80,443	获取失败	80:-
chudadi.1688.com	203.119.206.118	80,443	获取失败	80:-
chuchuang.1688.com	203.119.206.118	80,443	获取失败	80:-
chudie.1688.com	203.119.206.118	80,443	获取失败	80:-
chufa.1688.com	203.119.206.118	80,443	获取失败	80:-
chuli.1688.com	203.119.206.118	80,443	获取失败	80:-
chengdu.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:正常访问
chaozhou.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:正常访问
chunhong.1688.com	203.119.206.118	80,443	获取失败	80:-
chunhua.1688.com	203.119.206.118	80,443	获取失败	80:-
chunwan.1688.com	203.119.206.118	80,443	获取失败	80:-
chutao.1688.com	203.119.206.118	80,443	获取失败	80:-
chunyun.1688.com	203.119.206.118	80,443	获取失败	80:-
chuban.1688.com	203.119.206.118	80,443	获取失败	80:-
chuxiong.1688.com	203.119.206.118	80,443	获取失败	80:-
chinapeixun.1688.com	203.119.206.118	80,443	获取失败	80:-
chiyan.1688.com	203.119.206.118	80,443	获取失败	80:-
chujing.1688.com	203.119.206.118	80,443	获取失败	80:-
chunjie.1688.com	203.119.206.118	80,443	获取失败	80:-
chongcao.1688.com	203.119.206.118	80,443	获取失败	80:-
cincly.ubi1.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
chuzhoubz.1688.com	203.119.206.118	80,443	获取失败	80:-
chuzu.1688.com	203.119.206.118	80,443	获取失败	80:-
chou.1688.com	203.119.206.118	80,443	获取失败	80:-
cibn-adi.1688.com	203.119.206.118	80,443	获取失败	80:-
chunqiu.1688.com	203.119.206.118	80,443	获取失败	80:-
cibn-iepg-src.1688.com	203.119.206.118	80,443	获取失败	80:-
chushang.1688.com	203.119.206.118	80,443	获取失败	80:-
chizhou.1688.com	203.119.206.118	80,443	获取失败	80:-
cishan.1688.com	203.119.206.118	80,443	获取失败	80:-
cisen.1688.com	203.119.206.118	80,443	获取失败	80:-
cisp.1688.com	203.119.206.118	80,443	获取失败	80:-
cheyouhui.1688.com	203.119.206.118	80,443	获取失败	80:-
cisp2.1688.com	203.119.206.118	80,443	获取失败	80:-
chzm.1688.com	203.119.206.118	80,443	获取失败	80:-
cj1.1688.com	203.119.206.118	80,443	获取失败	80:-
cjml.1688.com	203.119.206.118	80,443	获取失败	80:-
cjocp.1688.com	203.119.206.118	80,443	获取失败	80:-
cjojsnew.1688.com	203.119.206.118	80,443	获取失败	80:-
cityimg.1688.com	203.119.206.118	80,443	获取失败	80:-
cjcwiki.1688.com	203.119.206.118	80,443	获取失败	80:-
cjwq.1688.com	203.119.206.118	80,443	获取失败	80:-
cj2.1688.com	203.119.206.118	80,443	获取失败	80:-
client.shop.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cjimg.1688.com	203.119.206.118	80,443	获取失败	80:-
client.9lc.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
ck3.1688.com	203.119.206.118	80,443	获取失败	80:-
classcdn.1688.com	203.119.206.118	80,443	获取失败	80:-
clickmap.1688.com	203.119.206.118	80,443	获取失败	80:-
clhsk.1688.com	203.119.206.118	80,443	获取失败	80:-
client-dev.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud1.lw.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
chzortest.1688.com	203.119.206.118	80,443	获取失败	80:-
cibn-fcloud.1688.com	203.119.206.118	80,443	获取失败	80:-
cibn-iepg.1688.com	203.119.206.118	80,443	获取失败	80:-
cjls.1688.com	203.119.206.118	80,443	获取失败	80:-
cibn-iss.1688.com	203.119.206.118	80,443	获取失败	80:-
clitest.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud-cn.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud1.9z.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
ck2.1688.com	203.119.206.118	80,443	获取失败	80:-
cjrl.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud3.lw.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cjxs.1688.com	203.119.206.118	80,443	获取失败	80:-
clan.1688.com	203.119.206.118	80,443	获取失败	80:-
chf007.1688.com	203.119.206.118	80,443	获取失败	80:-
clickdb.1688.com	203.119.206.118	80,443	获取失败	80:-
client1.1688.com	203.119.206.118	80,443	获取失败	80:-
cisp3.1688.com	203.119.206.118	80,443	获取失败	80:-
chongqing.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:正常访问
cj3.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud29.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud1.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud3.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud101.1688.com	203.119.206.118	80,443	获取失败	80:-
cinp.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud34.1688.com	203.119.206.118	80,443	获取失败	80:-
cls.wow.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cincly.zhuochuang1.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cls.x2.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cloud40.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud59.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud64.1688.com	203.119.206.118	80,443	获取失败	80:-
cloudflare-resolve-to.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud03.1688.com	203.119.206.118	80,443	获取失败	80:-
cms.m.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cloud02.1688.com	203.119.206.118	80,443	获取失败	80:-
clxc.1688.com	203.119.206.118	80,443	获取失败	80:-
cls.s9.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cls.yld.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
clientpc.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud103.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud42.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud102.1688.com	203.119.206.118	80,443	获取失败	80:-
cloudhk01.1688.com	203.119.206.118	80,443	获取失败	80:-
cminsj.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud28.1688.com	203.119.206.118	80,443	获取失败	80:-
clubbbs.1688.com	203.119.206.118	80,443	获取失败	80:-
cms4.1688.com	203.119.206.118	80,443	获取失败	80:-
cls.x.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
clyg.1688.com	203.119.206.118	80,443	获取失败	80:-
cn.dns.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cloud45.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud33.1688.com	203.119.206.118	80,443	获取失败	80:-
cmsh.1688.com	203.119.206.118	80,443	获取失败	80:-
cmstop.1688.com	203.119.206.118	80,443	获取失败	80:-
cminsjnew.1688.com	203.119.206.118	80,443	获取失败	80:-
cmsv534.1688.com	203.119.206.118	80,443	获取失败	80:-
cmts.1688.com	203.119.206.118	80,443	获取失败	80:-
ck.rsync.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cmsweb.1688.com	203.119.206.118	80,443	获取失败	80:-
cn-1-mysql.1688.com	203.119.206.118	80,443	获取失败	80:-
cmsad.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud30.1688.com	203.119.206.118	80,443	获取失败	80:-
cmyftp.1688.com	203.119.206.118	80,443	获取失败	80:-
cmsback.1688.com	203.119.206.118	80,443	获取失败	80:-
cnbj.dns.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cloud25.1688.com	203.119.206.118	80,443	获取失败	80:-
chaoyang.1688.com	203.119.206.118	80,443	获取失败	80:-
cnc.bbs.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cnc.idc.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cname4.1688.com	203.119.206.118	80,443	获取失败	80:-
cmscenter.1688.com	203.119.206.118	80,443	获取失败	80:-
cname5.1688.com	203.119.206.118	80,443	获取失败	80:-
clouddog.1688.com	203.119.206.118	80,443	获取失败	80:-
cnaw1.1688.com	203.119.206.118	80,443	获取失败	80:-
cn-world.1688.com	203.119.206.118	80,443	获取失败	80:-
cn-1.1688.com	203.119.206.118	80,443	获取失败	80:-
cnc2.1688.com	203.119.206.118	80,443	获取失败	80:-
cncgw.1688.com	203.119.206.118	80,443	获取失败	80:-
cms431.1688.com	203.119.206.118	80,443	获取失败	80:-
cnc48.1688.com	203.119.206.118	80,443	获取失败	80:-
cname6.1688.com	203.119.206.118	80,443	获取失败	80:-
chaoan.1688.com	203.119.206.118	80,443	获取失败	80:-
cncomet.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud11.1688.com	203.119.206.118	80,443	获取失败	80:-
cmsv53.1688.com	203.119.206.118	80,443	获取失败	80:-
cndns.1688.com	203.119.206.118	80,443	获取失败	80:-
cnt.ad.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cndizi.1688.com	203.119.206.118	80,443	获取失败	80:-
cnet.1688.com	203.119.206.118	80,443	获取失败	80:-
cndnshk01.1688.com	203.119.206.118	80,443	获取失败	80:-
cngf.1688.com	203.119.206.118	80,443	获取失败	80:-
cnhedge.1688.com	203.119.206.118	80,443	获取失败	80:-
cn-1-mssql.1688.com	203.119.206.118	80,443	获取失败	80:-
cncoa.1688.com	203.119.206.118	80,443	获取失败	80:-
cmsdb.1688.com	203.119.206.118	80,443	获取失败	80:-
cntuoche.1688.com	203.119.206.118	80,443	获取失败	80:-
cnvps1.1688.com	203.119.206.118	80,443	获取失败	80:-
cnyiqi.1688.com	203.119.206.118	80,443	获取失败	80:-
cntv.1688.com	203.119.206.118	80,443	获取失败	80:-
cnyiqi1.1688.com	203.119.206.118	80,443	获取失败	80:-
codelogin.cas.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
codelogin.exp.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cnhfll.1688.com	203.119.206.118	80,443	获取失败	80:-
cnzabbix.1688.com	203.119.206.118	80,443	获取失败	80:-
cnamesv.1688.com	203.119.206.118	80,443	获取失败	80:-
coe.cqu.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
coe.xinzhan.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
comet.exp.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
comet.cloud.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cmpay.1688.com	203.119.206.118	80,443	获取失败	80:-
code1.1688.com	203.119.206.118	80,443	获取失败	80:-
cncb.1688.com	203.119.206.118	80,443	获取失败	80:-
codes.1688.com	203.119.206.118	80,443	获取失败	80:-
cnszjscom.1688.com	203.119.206.118	80,443	获取失败	80:-
codex.1688.com	203.119.206.118	80,443	获取失败	80:-
codetu.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud31.1688.com	203.119.206.118	80,443	获取失败	80:-
cnbps.1688.com	203.119.206.118	80,443	获取失败	80:-
coffeewx.1688.com	203.119.206.118	80,443	获取失败	80:-
cointalk.1688.com	203.119.206.118	80,443	获取失败	80:-
coinires.1688.com	203.119.206.118	80,443	获取失败	80:-
coinares.1688.com	203.119.206.118	80,443	获取失败	80:-
comal71.1688.com	203.119.206.118	80,443	获取失败	80:-
cloud46.1688.com	203.119.206.118	80,443	获取失败	80:-
comic003.1688.com	203.119.206.118	80,443	获取失败	80:-
comic002.1688.com	203.119.206.118	80,443	获取失败	80:-
cominc.1688.com	203.119.206.118	80,443	获取失败	80:-
coder.1688.com	203.119.206.118	80,443	获取失败	80:-
commentdocd.1688.com	203.119.206.118	80,443	获取失败	80:-
comm.1688.com	203.119.206.118	80,443	获取失败	80:-
club1.1688.com	203.119.206.118	80,443	获取失败	80:-
codingant.1688.com	203.119.206.118	80,443	获取失败	80:-
column-tel.1688.com	203.119.206.118	80,443	获取失败	80:-
conpanel.1688.com	203.119.206.118	80,443	获取失败	80:-
cons.1688.com	203.119.206.118	80,443	获取失败	80:-
contec.1688.com	203.119.206.118	80,443	获取失败	80:-
contecrp.1688.com	203.119.206.118	80,443	获取失败	80:-
comic.1688.com	203.119.206.118	80,443	获取失败	80:-
content1-test.1688.com	203.119.206.118	80,443	获取失败	80:-
column-cnc.1688.com	203.119.206.118	80,443	获取失败	80:-
cogdata.1688.com	203.119.206.118	80,443	获取失败	80:-
content1.1688.com	203.119.206.118	80,443	获取失败	80:-
coral.1688.com	203.119.206.118	80,443	获取失败	80:-
cp.usa.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
coreapi.1688.com	203.119.206.118	80,443	获取失败	80:-
corbie.1688.com	203.119.206.118	80,443	获取失败	80:-
cp.s2.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
corsa.1688.com	203.119.206.118	80,443	获取失败	80:-
cnzeal.1688.com	203.119.206.118	80,443	获取失败	80:-
coolwo.1688.com	203.119.206.118	80,443	获取失败	80:-
cometel.1688.com	203.119.206.118	80,443	获取失败	80:-
cp5.1688.com	203.119.206.118	80,443	获取失败	80:-
cp3.1688.com	203.119.206.118	80,443	获取失败	80:-
coretest2.1688.com	203.119.206.118	80,443	获取失败	80:-
cp58.1688.com	203.119.206.118	80,443	获取失败	80:-
cpadmin.1688.com	203.119.206.118	80,443	获取失败	80:-
corp2.1688.com	203.119.206.118	80,443	获取失败	80:-
cossrv.1688.com	203.119.206.118	80,443	获取失败	80:-
cqck.1688.com	203.119.206.118	80,443	获取失败	80:-
cqf1212.1688.com	203.119.206.118	80,443	获取失败	80:-
cqcctv.1688.com	203.119.206.118	80,443	获取失败	80:-
cqfy.1688.com	203.119.206.118	80,443	获取失败	80:-
cp2.1688.com	203.119.206.118	80,443	获取失败	80:-
cqgb100.1688.com	203.119.206.118	80,443	获取失败	80:-
cqgou.1688.com	203.119.206.118	80,443	获取失败	80:-
cqgs.1688.com	203.119.206.118	80,443	获取失败	80:-
cqguke120.1688.com	203.119.206.118	80,443	获取失败	80:-
cqgukeyy.1688.com	203.119.206.118	80,443	获取失败	80:-
cqjj.1688.com	203.119.206.118	80,443	获取失败	80:-
coretest.1688.com	203.119.206.118	80,443	获取失败	80:-
cqsf.1688.com	203.119.206.118	80,443	获取失败	80:-
cqebh100.1688.com	203.119.206.118	80,443	获取失败	80:-
content.svc.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
crash1.1688.com	203.119.206.118	80,443	获取失败	80:-
cqtv.1688.com	203.119.206.118	80,443	获取失败	80:-
crm.dns.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cqwgyy.1688.com	203.119.206.118	80,443	获取失败	80:-
cqfckyy.1688.com	203.119.206.118	80,443	获取失败	80:-
cqwld.1688.com	203.119.206.118	80,443	获取失败	80:-
cqwt.1688.com	203.119.206.118	80,443	获取失败	80:-
cqlung.1688.com	203.119.206.118	80,443	获取失败	80:-
cqjnkj.1688.com	203.119.206.118	80,443	获取失败	80:-
cr173.1688.com	203.119.206.118	80,443	获取失败	80:-
crmdb.bjbgp.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cr1jax.1688.com	203.119.206.118	80,443	获取失败	80:-
cqsg120.1688.com	203.119.206.118	80,443	获取失败	80:-
cqdz.1688.com	203.119.206.118	80,443	获取失败	80:-
crawler0.1688.com	203.119.206.118	80,443	获取失败	80:-
crm.system.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cp4.1688.com	203.119.206.118	80,443	获取失败	80:-
cr678.1688.com	203.119.206.118	80,443	获取失败	80:-
creamy.1688.com	203.119.206.118	80,443	获取失败	80:-
cqdj.1688.com	203.119.206.118	80,443	获取失败	80:-
crabe.1688.com	203.119.206.118	80,443	获取失败	80:-
crash2.1688.com	203.119.206.118	80,443	获取失败	80:-
cqfck120.1688.com	203.119.206.118	80,443	获取失败	80:-
cosplay.1688.com	203.119.206.118	80,443	获取失败	80:-
cs.test.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cs.web.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
crkm.1688.com	203.119.206.118	80,443	获取失败	80:-
crm100.1688.com	203.119.206.118	80,443	获取失败	80:-
crm1.1688.com	203.119.206.118	80,443	获取失败	80:-
cqssc.1688.com	203.119.206.118	80,443	获取失败	80:-
crawl.1688.com	203.119.206.118	80,443	获取失败	80:-
cretaobou.1688.com	203.119.206.118	80,443	获取失败	80:-
cqww.1688.com	203.119.206.118	80,443	获取失败	80:-
crmdev.1688.com	203.119.206.118	80,443	获取失败	80:-
crmdx2.1688.com	203.119.206.118	80,443	获取失败	80:-
crmdx.1688.com	203.119.206.118	80,443	获取失败	80:-
crmimage.1688.com	203.119.206.118	80,443	获取失败	80:-
cs1.1688.com	203.119.206.118	80,443	获取失败	80:-
cs123.1688.com	203.119.206.118	80,443	获取失败	80:-
crimea.1688.com	203.119.206.118	80,443	获取失败	80:-
cs2.1688.com	203.119.206.118	80,443	获取失败	80:-
cqwuxi.1688.com	203.119.206.118	80,443	获取失败	80:-
crmlt.1688.com	203.119.206.118	80,443	获取失败	80:-
crmn.1688.com	203.119.206.118	80,443	获取失败	80:-
crmprd01.1688.com	203.119.206.118	80,443	获取失败	80:-
crawler.1688.com	203.119.206.118	80,443	获取失败	80:-
csf110.1688.com	203.119.206.118	80,443	获取失败	80:-
csdj.1688.com	203.119.206.118	80,443	获取失败	80:-
csfk.1688.com	203.119.206.118	80,443	获取失败	80:-
csitf.u.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
cs4.1688.com	203.119.206.118	80,443	获取失败	80:-
csadmin.1688.com	203.119.206.118	80,443	获取失败	80:-
csapi.1688.com	203.119.206.118	80,443	获取失败	80:-
csbf.1688.com	203.119.206.118	80,443	获取失败	80:-
cscapi.1688.com	203.119.206.118	80,443	获取失败	80:-
csch.1688.com	203.119.206.118	80,443	获取失败	80:-
csclient.1688.com	203.119.206.118	80,443	获取失败	80:-
cscs.1688.com	203.119.206.118	80,443	获取失败	80:-
cspay.1688.com	203.119.206.118	80,443	获取失败	80:-
cs3.1688.com	203.119.206.118	80,443	获取失败	80:-
csjblby.1688.com	203.119.206.118	80,443	获取失败	80:-
csjp.1688.com	203.119.206.118	80,443	获取失败	80:-
csss.local.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
csjpoa.1688.com	203.119.206.118	80,443	获取失败	80:-
csbbs.1688.com	203.119.206.118	80,443	获取失败	80:-
cslilun.1688.com	203.119.206.118	80,443	获取失败	80:-
cskf.1688.com	203.119.206.118	80,443	获取失败	80:-
csbh.1688.com	203.119.206.118	80,443	获取失败	80:-
cscapicache.1688.com	203.119.206.118	80,443	获取失败	80:-
csmeizi.1688.com	203.119.206.118	80,443	获取失败	80:-
csdb.1688.com	203.119.206.118	80,443	获取失败	80:-
csms.1688.com	203.119.206.118	80,443	获取失败	80:-
cscudp.1688.com	203.119.206.118	80,443	获取失败	80:-
csdfy.1688.com	203.119.206.118	80,443	获取失败	80:-
csocket.1688.com	203.119.206.118	80,443	获取失败	80:-
csjpcms.1688.com	203.119.206.118	80,443	获取失败	80:-
cspay2.1688.com	203.119.206.118	80,443	获取失败	80:-
cspay3.1688.com	203.119.206.118	80,443	获取失败	80:-
cspc.1688.com	203.119.206.118	80,443	获取失败	80:-
ct.idc.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
ct.cdn.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
csol.1688.com	203.119.206.118	80,443	获取失败	80:-
csust.1688.com	203.119.206.118	80,443	获取失败	80:-
cssg.1688.com	203.119.206.118	80,443	获取失败	80:-
crmlt2.1688.com	203.119.206.118	80,443	获取失败	80:-
cssa.1688.com	203.119.206.118	80,443	获取失败	80:-
cspay1.1688.com	203.119.206.118	80,443	获取失败	80:-
cstx.1688.com	203.119.206.118	80,443	获取失败	80:-
csupfile.1688.com	203.119.206.118	80,443	获取失败	80:-
csta.1688.com	203.119.206.118	80,443	获取失败	80:-
csutv.1688.com	203.119.206.118	80,443	获取失败	80:-
cscapipri.1688.com	203.119.206.118	80,443	获取失败	80:-
csyh.1688.com	203.119.206.118	80,443	获取失败	80:-
csxd.1688.com	203.119.206.118	80,443	获取失败	80:-
ctkb.1688.com	203.119.206.118	80,443	获取失败	80:-
csrlyy.1688.com	203.119.206.118	80,443	获取失败	80:-
cszh.1688.com	203.119.206.118	80,443	获取失败	80:-
ctwedding.1688.com	203.119.206.118	80,443	获取失败	80:-
cttacn.1688.com	203.119.206.118	80,443	获取失败	80:-
ctrl.1688.com	203.119.206.118	80,443	获取失败	80:-
csyx.1688.com	203.119.206.118	80,443	获取失败	80:-
csnfjx.1688.com	203.119.206.118	80,443	获取失败	80:-
